match_id,date,player_id,opponent_id,ace,df,svpt,1stin,1stwon,2ndwon,bpsaved,bpfaced,svgms
10808,20080728,103794,103722,16,7,102,44,36,28,5,8,16
11107,20080922,103794,104160,8,0,70,37,27,17,2,5,11
11244,20081006,103794,104417,12,4,64,28,24,17,4,6,10
11326,20081020,103794,104527,10,5,105,57,42,23,4,9,16
11333,20081020,103794,104676,19,4,86,54,42,18,6,7,14
11338,20081020,103794,103900,12,2,88,58,43,12,8,9,11
11686,20090202,103794,104292,3,3,77,37,26,21,0,2,12
11966,20090325,103794,105028,7,1,52,27,20,16,2,3,9
11997,20090325,103794,104269,4,2,55,31,22,5,3,8,9
12042,20090719,103794,104424,6,2,45,28,18,13,0,1,8
12070,20090727,103794,104545,6,3,98,56,41,20,7,8,12
12087,20090802,103794,104068,27,7,118,66,60,24,3,5,18
12227,20090823,103794,103451,8,1,62,41,31,11,0,3,12
12292,20090831,103794,104269,1,1,106,57,42,21,2,7,17
12420,20090928,103794,104947,15,1,90,53,40,23,0,2,16
12533,20091011,103794,103163,13,1,79,45,34,19,3,4,11
12565,20091019,103794,103752,12,3,82,43,36,19,1,4,14
12680,20091026,103794,103096,6,4,59,28,21,15,3,5,9
12697,20091102,103794,104678,4,2,69,36,25,15,5,8,10
12755,20091108,103794,103566,9,3,82,49,39,17,3,4,13
12769,20091108,103794,103786,4,0,68,40,24,6,8,13,8
12873,20100104,103794,103333,6,2,67,34,25,16,1,5,13
12906,20100111,103794,103428,8,1,43,24,18,14,0,1,9
12917,20100111,103794,104755,10,2,66,44,32,9,2,5,10
12957,20100118,103794,104813,8,8,108,55,44,25,4,8,18
13003,20100118,103794,104597,14,5,132,69,52,36,3,7,23
13085,20100201,103794,103714,13,3,79,40,30,27,5,7,13
13091,20100201,103794,104332,9,0,103,58,46,28,4,4,15
13139,20100208,103794,105065,6,1,48,26,21,13,0,1,9
13145,20100208,103794,104269,8,1,68,40,29,9,4,8,10
13184,20100215,103794,103333,8,4,78,40,31,27,1,1,12
13205,20100222,103794,105453,9,3,68,40,31,13,3,5,11
13223,20100222,103794,103813,9,3,107,61,41,25,5,9,17
13266,20100311,103794,103908,3,1,39,19,12,7,0,4,8
13352,20100324,103794,103752,9,2,47,28,27,11,1,1,9
13376,20100324,103794,103344,4,0,36,15,12,10,2,4,6
13392,20100324,103794,103990,5,7,93,45,32,19,2,9,15
13400,20100324,103794,104053,11,2,55,35,28,12,2,4,10
13417,20100719,103794,103188,7,7,71,28,22,13,4,9,9
13437,20100726,103794,104117,5,5,78,44,40,14,2,4,12
13447,20100726,103794,103484,9,4,92,38,29,24,6,8,12
13553,20100815,103794,105064,4,3,83,51,39,15,2,4,12
13606,20100822,103794,103843,11,3,81,45,35,19,5,6,11
13644,20100830,103794,104978,17,7,109,61,47,26,3,5,17
13700,20100830,103794,103970,8,4,94,53,39,17,6,10,14
13765,20100920,103794,103813,8,7,73,44,30,11,5,8,10
13791,20100927,103794,104999,8,1,53,41,33,7,3,3,9
13798,20100927,103794,104269,9,4,60,39,31,10,1,2,10
13899,20101010,103794,104792,1,3,54,36,22,8,1,4,9
13965,20101018,103794,105318,8,2,44,28,23,8,2,2,7
14016,20101025,103794,104660,8,2,89,56,43,23,3,4,16
14022,20101025,103794,103908,6,2,45,29,28,9,2,2,9
14026,20101025,103794,105011,2,2,73,40,30,13,2,6,13
14108,20101107,103794,104797,7,3,60,36,31,10,3,4,10
14121,20101107,103794,104792,5,5,89,48,29,20,3,7,11
14162,20110102,103794,104269,6,4,99,53,42,23,6,7,15
14171,20110102,103794,105053,7,0,43,26,21,10,0,2,9
14254,20110110,103794,104660,6,4,94,60,39,19,6,8,12
14293,20110117,103794,105208,12,2,93,56,47,20,4,5,15
14344,20110117,103794,105238,9,3,115,63,44,25,5,9,18
14480,20110207,103794,105575,6,2,80,45,33,16,1,3,11
14534,20110214,103794,103285,5,2,65,34,26,9,5,9,9
14556,20110221,103794,103484,6,1,60,24,20,17,2,5,11
14651,20110310,103794,105064,6,6,61,34,28,16,1,2,10
14704,20110323,103794,104719,8,4,97,43,30,32,6,10,16
15542,20120102,103794,103857,3,0,61,41,28,11,0,2,11
15553,20120102,103794,104792,3,4,132,84,55,21,17,22,17
15664,20120116,103794,104571,5,1,79,44,32,13,2,8,14
15868,20120220,103794,104534,5,3,56,30,23,19,5,5,9
15877,20120220,103794,103598,11,5,71,36,27,19,0,2,11
15881,20120220,103794,103997,5,2,83,49,35,20,5,7,12
15920,20120227,103794,104607,3,3,48,24,12,11,1,5,8
16025,20120321,103794,103694,24,2,95,50,39,24,1,2,15
16055,20120321,103794,103898,8,2,83,49,39,18,3,6,15
16157,20120730,103794,105449,7,2,59,28,20,18,3,4,9
16166,20120730,103794,105023,8,4,65,32,25,11,8,11,9
16277,20120819,103794,105147,8,0,94,49,33,28,4,6,14
16351,20120827,103794,105992,6,5,88,46,32,19,1,6,15
16618,20121015,103794,105668,3,5,78,45,29,14,3,7,11
16716,20121022,103794,103819,3,5,78,46,29,15,9,12,10
16843,20121231,103794,104022,12,3,90,45,37,17,2,6,15
16869,20130107,103794,104792,5,2,89,53,44,17,4,7,15
16938,20130114,103794,105379,16,7,132,63,48,34,6,11,21
16983,20130114,103794,105223,10,3,79,41,28,16,5,10,13
17093,20130211,103794,105992,7,4,109,63,46,24,2,4,17
17103,20130211,103794,104797,5,1,80,49,32,17,0,5,14
17147,20130218,103794,103852,13,9,83,42,34,24,7,9,14
17178,20130225,103794,104797,9,5,114,54,45,27,4,7,17
17224,20130307,103794,104035,7,5,84,42,30,23,5,9,14
17331,20130320,103794,105379,3,4,59,24,14,14,6,11,9
17554,20130811,103794,104745,2,2,68,36,24,11,8,12,8
17611,20130826,103794,104586,8,5,105,55,38,27,7,12,19
17672,20130826,103794,104925,6,4,95,55,32,20,9,14,14
17737,20130916,103794,105332,3,0,59,41,34,10,0,1,11
17746,20130916,103794,105874,11,1,85,59,46,18,1,1,14
17942,20131014,103794,103813,8,2,89,52,41,15,2,5,15
17986,20131021,103794,104571,9,4,70,39,27,15,7,10,9
18118,20131230,103794,104714,4,2,29,17,13,8,0,1,6
18129,20131230,103794,104527,2,3,51,26,14,11,4,8,8
18226,20140113,103794,106401,12,5,124,65,44,32,2,8,20
18354,20140203,103794,104619,12,0,109,59,46,27,3,5,17
18364,20140203,103794,103163,10,2,82,52,36,15,4,8,14
18378,20140210,103794,105041,5,1,62,35,30,12,3,3,9
18389,20140210,103794,105453,2,1,64,31,20,12,3,8,10
18437,20140217,103794,105227,3,3,55,35,21,4,4,9,8
18509,20140224,103794,103819,1,3,62,34,21,13,1,4,8
18537,20140306,103794,104273,6,2,46,22,17,8,1,5,9
18648,20140319,103794,105992,7,3,95,55,45,16,1,5,16
18671,20140319,103794,105379,7,4,71,39,30,19,4,5,11
18682,20140319,103794,105683,0,3,60,32,23,13,4,6,9
18720,20140721,103794,105051,4,4,44,25,22,11,1,2,9
18728,20140721,103794,104229,6,2,59,30,26,15,2,2,9
18733,20140721,103794,105217,6,0,51,27,18,20,1,1,9
18735,20140721,103794,104534,7,3,81,47,35,14,7,10,13
18739,20140728,103794,104882,6,5,71,43,36,11,1,3,11
18753,20140728,103794,105053,7,1,74,42,27,13,3,7,10
18828,20140810,103794,103333,4,3,72,51,41,12,2,2,11
18849,20140810,103794,104527,7,0,78,58,37,12,6,8,10
18884,20140817,103794,105807,9,4,69,37,32,13,5,7,12
18900,20140817,103794,103813,3,7,77,33,26,17,7,11,11
18944,20140825,103794,105376,6,2,80,43,23,19,6,12,13
19040,20140915,103794,103908,7,2,84,48,36,23,7,7,12
19063,20140922,103794,105311,5,1,56,30,26,13,1,3,10
19071,20140922,103794,105732,4,3,71,45,35,18,2,2,11
19076,20140922,103794,105208,1,3,49,28,23,12,0,2,10
19133,20140929,103794,103813,2,2,58,36,23,14,9,10,8
19148,20140929,103794,105147,1,1,60,41,29,10,2,3,9
19156,20140929,103794,106058,13,1,93,66,50,13,8,9,14
19159,20140929,103794,105453,6,1,83,54,33,16,3,7,14
19258,20141013,103794,103812,8,3,65,39,32,16,1,3,13
19271,20141013,103794,104259,3,3,62,37,29,13,1,4,11
19281,20141020,103794,105671,3,4,48,32,27,8,2,2,8
19290,20141020,103794,105062,15,3,83,54,42,13,2,5,14
19297,20141020,103794,103333,4,3,64,43,28,11,3,6,10
19431,20150105,103794,104620,7,0,80,51,31,17,5,7,10
19505,20150119,103794,103898,17,2,119,70,53,33,3,5,21
19560,20150119,103794,103720,16,2,122,77,55,21,5,10,21
19587,20150119,103794,105683,7,2,92,65,40,13,9,14,14
19663,20150209,103794,105023,8,4,70,38,28,14,4,8,12
19768,20150223,103794,104735,8,1,69,39,29,16,1,2,10
19778,20150223,103794,106071,5,1,64,44,30,12,2,6,13
19821,20150312,103794,105065,3,2,78,46,34,12,8,10,10
19922,20150325,103794,105526,7,3,92,55,36,20,2,7,15
20047,20160104,103794,104919,1,1,45,23,11,10,4,8,7
20064,20160111,103794,104259,8,2,69,50,42,6,7,8,10
20140,20160118,103794,104534,8,6,104,62,37,15,4,12,16
20266,20160208,103794,126205,6,2,82,49,37,16,5,8,14
20276,20160208,103794,105357,5,1,62,47,34,9,0,1,10
20282,20160208,103794,126203,9,1,103,69,52,13,2,7,17
20320,20160215,103794,105430,7,3,49,30,22,7,3,5,8
20333,20160215,103794,105449,5,6,125,69,50,28,8,12,17
20340,20160215,103794,104330,1,2,98,55,34,24,10,14,14
20555,20160321,103794,104571,2,1,59,31,21,13,3,6,9
20971,20160829,103794,105453,7,10,110,64,40,16,6,13,16
21319,20161017,103794,105132,4,1,61,45,29,7,3,5,9
21792,20170213,103794,105062,8,6,57,34,21,9,1,6,10
15049,20110829,103799,103781,4,10,97,45,28,19,9,15,14
15514,20120102,103799,104273,2,3,59,33,21,13,3,7,10
15657,20120116,103799,104676,14,3,127,87,48,27,8,14,20
5944,20040830,103808,102880,10,2,111,70,50,21,6,9,17
5994,20040830,103808,103694,9,1,111,72,50,16,4,11,21
6191,20041011,103808,104068,8,3,97,64,52,16,4,6,16
6316,20050103,103808,103898,3,4,49,40,20,3,4,9,9
6403,20050110,103808,103066,5,1,59,50,34,7,3,4,10
6411,20050110,103808,103171,1,0,56,47,33,5,3,4,9
6446,20050117,103808,103387,7,2,130,97,60,19,13,19,19
6861,20050321,103808,102783,3,1,125,85,60,24,6,7,18
7231,20050829,103808,102783,7,8,110,58,43,22,4,8,18
7566,20060102,103808,104214,5,4,99,63,43,14,7,11,15
7574,20060102,103808,103835,1,1,72,45,25,14,6,10,10
7675,20060116,103808,104025,6,5,163,122,79,25,10,15,25
8436,20060828,103808,103174,4,4,108,63,35,23,3,10,16
8816,20070101,103808,104198,2,3,139,95,55,21,23,29,16
8970,20070115,103808,103428,1,2,110,74,49,16,8,13,16
9593,20070819,103808,102563,10,1,58,40,31,11,0,1,10
9645,20070827,103808,105208,3,6,102,64,44,21,3,6,16
9859,20071001,103808,105095,4,0,67,51,26,9,7,11,9
9939,20071008,103808,103722,2,2,78,53,33,15,3,7,14
9971,20071015,103808,105223,1,2,58,31,14,16,3,7,9
10029,20071028,103808,104468,3,2,94,58,39,20,6,8,13
10489,20080303,103808,104122,3,0,64,47,33,9,4,5,9
10500,20080303,103808,104025,0,2,33,19,12,5,1,4,6
10557,20080313,103808,102967,2,2,61,39,19,14,4,7,9
10640,20080327,103808,104173,5,2,62,47,31,8,2,4,10
10916,20080811,103808,104745,1,1,99,74,44,12,9,13,13
10955,20080817,103808,103181,6,3,64,47,34,11,2,3,10
10968,20080817,103808,104312,6,1,101,71,41,13,5,10,15
11034,20080825,103808,103285,2,3,94,65,36,17,6,11,14
11275,20081006,103808,104871,3,3,89,50,31,23,3,6,13
11342,20081020,103808,104386,2,2,73,54,38,10,5,6,10
11517,20090112,103808,104620,4,5,83,65,40,10,6,8,11
11582,20090119,103808,106071,14,6,169,112,84,26,10,13,22
11890,20090312,103808,103823,2,4,69,51,38,8,5,6,9
11915,20090312,103808,103908,7,2,115,82,54,14,3,7,16
11958,20090325,103808,103506,2,1,70,47,37,10,1,3,11
12226,20090823,103808,104999,4,1,81,65,42,10,2,4,13
12241,20090823,103808,102148,4,5,49,33,18,4,4,10,9
12282,20090831,103808,103843,6,3,105,78,47,12,3,8,15
12596,20091019,103808,105539,1,0,56,44,33,7,1,1,9
12617,20091025,103808,104214,0,2,61,35,16,15,1,5,9
12868,20100104,103808,104523,1,1,44,33,24,6,1,1,7
12904,20100111,103808,104523,2,1,46,28,21,11,3,4,8
12916,20100111,103808,104593,1,1,44,27,23,9,2,2,7
12924,20100111,103808,104755,1,3,71,47,30,12,2,5,11
12932,20100118,103808,103565,5,2,110,68,45,21,3,6,16
13273,20100311,103808,104871,1,3,43,23,12,6,4,8,6
13331,20100324,103808,102839,1,1,59,36,21,12,1,5,10
13605,20100822,103808,104559,5,2,84,57,32,11,6,11,12
13657,20100830,103808,104597,4,1,135,91,59,25,6,10,21
13937,20101018,103808,104559,5,1,65,56,48,5,0,1,14
13946,20101018,103808,104571,4,1,49,37,27,4,0,2,9
14061,20101031,103808,103812,2,2,100,58,38,22,7,10,14
14072,20101031,103808,104655,4,2,93,66,46,16,5,7,14
14077,20101031,103808,103970,3,0,79,55,34,12,6,8,11
14114,20101107,103808,103566,2,1,47,28,16,8,2,6,8
14261,20110110,103808,103898,3,2,98,68,40,20,2,6,16
14267,20110110,103808,103997,7,1,102,74,48,15,7,11,15
14271,20110110,103808,104252,0,1,56,33,17,8,1,6,8
14614,20110310,103808,105385,2,0,71,41,25,19,2,6,13
14702,20110323,103808,104500,0,3,59,36,22,9,1,5,9
14995,20110829,103808,103582,6,4,119,82,60,21,11,12,18
15055,20110829,103808,103786,5,4,110,63,37,20,13,20,15
15293,20111017,103808,104871,9,3,104,69,56,18,3,4,16
15344,20111024,103808,104729,3,0,43,26,22,10,5,5,7
15353,20111024,103808,104098,4,1,54,41,31,9,1,1,9
15358,20111024,103808,104386,2,4,103,59,34,23,5,9,13
15392,20111031,103808,103819,7,2,65,40,32,13,2,3,11
15538,20120102,103808,103823,1,2,53,36,23,4,4,8,8
15573,20120109,103808,104268,3,1,71,47,30,10,4,7,11
15613,20120116,103808,105147,9,3,103,73,50,18,4,9,19
15770,20120130,103808,105041,4,1,105,75,51,19,3,4,16
15958,20120308,103808,103900,4,4,72,47,27,8,8,12,9
16027,20120321,103808,105992,3,3,104,69,49,20,5,7,16
4787,20030825,103812,103720,2,4,89,59,35,12,5,12,13
5001,20030929,103812,103520,3,2,53,36,31,9,5,5,9
5014,20030929,103812,102318,4,2,91,60,43,16,5,7,14
5083,20031020,103812,102886,3,1,80,49,35,18,5,7,12
5093,20031020,103812,102856,8,3,75,54,36,12,1,2,12
5290,20040119,103812,101965,5,5,143,104,63,20,15,20,20
5478,20040301,103812,101965,8,1,49,31,24,13,2,2,8
5487,20040301,103812,104417,12,2,106,62,42,22,7,9,14
5493,20040301,103812,103017,13,4,104,62,42,17,5,10,16
5522,20040308,103812,103781,8,3,86,61,45,13,1,4,15
5551,20040308,103812,103602,9,1,95,57,39,21,7,10,14
5948,20040830,103812,103387,6,7,105,61,36,24,5,12,17
6490,20050117,103812,103835,6,0,117,79,52,27,13,14,16
6529,20050117,103812,102450,8,1,91,65,37,16,7,12,14
6627,20050207,103812,103344,5,0,112,81,56,17,10,12,17
6760,20050307,103812,102642,5,2,56,36,21,5,2,7,8
6841,20050321,103812,102179,11,1,59,39,29,13,6,6,9
6870,20050321,103812,103758,6,1,75,46,29,11,9,13,9
7146,20050822,103812,103632,14,7,137,76,59,29,8,11,18
7161,20050822,103812,104371,13,0,57,38,31,11,3,3,9
7174,20050822,103812,103454,2,1,55,35,27,15,1,1,10
7180,20050822,103812,103990,7,3,122,91,62,20,13,13,16
7183,20050822,103812,103484,6,2,102,70,48,18,6,10,16
7188,20050829,103812,103656,9,8,94,52,40,21,5,9,16
7487,20051017,103812,102720,10,1,50,33,25,14,3,3,9
7502,20051017,103812,104745,9,1,73,51,30,13,3,6,11
7557,20060102,103812,103852,2,0,58,38,25,8,1,5,11
7646,20060109,103812,103333,3,3,91,53,39,24,3,4,15
7693,20060116,103812,103909,9,7,148,100,54,15,16,28,21
8091,20060320,103812,102845,7,2,92,62,43,20,2,4,17
8966,20070115,103812,104433,4,0,111,80,51,15,6,10,15
10082,20071231,103812,104542,1,0,93,56,39,19,3,7,15
10268,20080114,103812,103908,1,2,102,73,47,9,14,19,13
10419,20080218,103812,104019,6,4,74,52,36,12,5,7,11
10461,20080225,103812,104229,10,1,39,28,23,6,2,2,6
10491,20080303,103812,104589,10,1,81,61,46,13,1,3,15
10538,20080313,103812,103656,1,1,81,62,41,13,4,7,14
10567,20080313,103812,104269,5,2,127,103,62,10,15,19,15
10627,20080327,103812,104678,2,2,67,42,24,9,10,15,9
10903,20080811,103812,104620,7,1,101,63,45,20,7,10,16
10926,20080811,103812,104792,0,0,62,46,33,7,1,4,11
10966,20080817,103812,103823,6,1,111,86,62,15,7,8,16
10974,20080817,103812,104214,1,1,74,52,32,9,4,8,11
11025,20080825,103812,103656,13,3,107,76,56,21,6,9,19
11063,20080825,103812,104098,9,4,135,98,70,15,12,16,19
11187,20080929,103812,103344,7,1,64,34,28,17,1,2,10
11197,20080929,103812,104724,7,2,107,68,55,19,3,4,16
11280,20081012,103812,104098,12,2,84,57,48,9,2,4,14
11295,20081012,103812,104925,7,0,99,73,55,12,2,4,14
11351,20081020,103812,105095,12,0,43,36,29,4,2,2,8
11357,20081020,103812,105062,7,4,68,49,35,9,0,2,11
11361,20081020,103812,103863,1,0,49,34,27,10,2,3,9
11448,20090105,103812,104678,1,1,49,37,28,8,3,4,9
11463,20090105,103812,104053,5,1,61,46,26,7,9,12,8
11494,20090112,103812,104338,0,3,71,44,25,12,6,11,10
11564,20090119,103812,103401,9,4,182,131,81,27,7,16,28
11610,20090119,103812,104534,1,3,86,61,40,8,7,12,13
11668,20090202,103812,104999,4,1,119,90,55,19,6,9,17
11882,20090312,103812,104871,0,2,77,52,37,14,3,6,14
11978,20090325,103812,103188,6,2,75,48,31,15,4,6,11
12144,20090810,103812,103781,5,1,69,55,38,7,5,6,10
12159,20090810,103812,104259,6,3,104,66,49,15,5,8,16
12167,20090810,103812,105223,5,1,81,49,32,19,1,5,14
12184,20090816,103812,104022,3,3,68,45,27,11,5,8,10
12251,20090823,103812,104386,5,3,90,60,46,14,4,7,15
12260,20090823,103812,103781,9,1,91,58,41,18,2,4,14
12296,20090831,103812,104545,9,3,100,70,54,15,3,6,15
12501,20091005,103812,104925,0,6,58,33,20,8,4,9,10
12521,20091011,103812,104417,4,1,67,51,28,8,3,6,9
12601,20091019,103812,104639,4,2,97,61,42,14,5,11,17
12626,20091025,103812,104559,4,0,43,30,27,7,2,2,8
12635,20091025,103812,103857,5,1,95,78,55,8,5,7,15
12722,20091102,103812,104386,4,0,61,49,29,3,4,8,10
12757,20091108,103812,103656,13,3,95,59,49,15,1,2,15
12931,20100118,103812,103428,6,1,110,78,54,18,4,7,16
12990,20100118,103812,103819,3,1,87,61,34,12,6,11,12
13253,20100311,103812,103428,7,2,83,56,40,15,6,8,11
13283,20100311,103812,103819,1,1,101,77,48,10,8,12,13
13334,20100324,103812,104268,9,1,95,68,48,13,2,5,15
13516,20100809,103812,105683,4,1,55,37,28,13,1,1,10
13532,20100809,103812,105166,7,0,69,56,40,7,3,5,11
13541,20100809,103812,104925,1,2,60,36,25,8,3,6,9
13554,20100815,103812,103908,13,3,104,70,51,20,3,4,16
13617,20100822,103812,104978,5,1,61,42,30,15,6,6,10
13626,20100822,103812,103285,17,2,127,88,67,18,5,6,17
13663,20100830,103812,104122,2,5,83,53,35,14,4,8,13
13711,20100830,103812,103566,12,4,98,67,44,17,3,6,15
14018,20101025,103812,104330,10,1,82,60,52,13,0,1,15
14023,20101025,103812,104022,5,2,108,80,59,15,3,4,16
14061,20101031,103812,103808,5,4,75,56,38,7,6,11,14
14206,20110103,103812,105208,6,0,67,51,33,8,1,4,10
14235,20110110,103812,104731,6,0,113,82,54,19,5,7,17
14243,20110110,103812,104597,6,1,73,52,37,8,1,3,11
14328,20110117,103812,103888,10,1,146,109,74,19,7,13,24
14610,20110310,103812,104312,8,1,82,51,41,19,0,2,15
14637,20110310,103812,105238,2,3,64,49,32,6,2,5,10
14709,20110323,103812,104166,5,4,95,56,37,15,6,12,16
14961,20110821,103812,105992,4,3,63,39,32,11,0,3,13
15021,20110829,103812,103566,2,5,121,53,41,37,7,13,22
15519,20120102,103812,105023,3,0,57,39,29,11,2,3,10
15528,20120102,103812,105683,4,1,52,38,25,5,3,6,8
15652,20120116,103812,104735,1,1,95,71,32,9,16,24,11
16755,20121029,103812,104468,3,2,59,36,21,13,1,4,10
16844,20121231,103812,103786,1,0,49,38,22,3,0,3,8
16929,20130114,103812,105453,6,3,123,83,53,18,9,16,18
17034,20130204,103812,103898,4,0,54,35,20,10,0,4,10
17067,20130211,103812,105668,8,1,79,64,47,6,2,3,11
17213,20130225,103812,103786,3,1,84,55,33,17,6,8,11
17241,20130307,103812,104731,4,1,68,53,36,6,2,4,10
17316,20130320,103812,105723,2,1,68,44,30,18,7,9,12
17344,20130320,103812,105453,3,1,68,39,23,10,6,11,9
17574,20130818,103812,104166,6,3,64,43,30,6,4,7,9
17627,20130826,103812,104919,5,1,161,108,72,29,11,14,21
17805,20130923,103812,105577,3,3,73,41,29,14,5,9,12
17854,20130930,103812,104386,9,0,90,57,41,17,2,5,14
17887,20131007,103812,104731,9,0,119,91,68,17,4,4,17
17990,20131021,103812,104735,2,1,56,38,27,9,2,5,10
18151,20131230,103812,105311,11,1,50,35,27,10,1,1,9
18159,20131230,103812,104269,3,0,96,76,57,11,3,4,15
18165,20131230,103812,104252,6,2,111,84,55,12,7,11,16
18223,20140113,103812,105376,8,4,120,78,59,24,5,6,17
18279,20140113,103812,105683,6,1,113,76,55,22,4,6,16
18357,20140203,103812,104979,6,0,99,83,65,9,1,2,17
18513,20140224,103812,104542,1,1,58,38,23,6,6,10,9
18562,20140306,103812,103565,8,2,86,60,45,12,5,8,15
18590,20140306,103812,104925,1,1,65,45,29,12,3,5,10
18631,20140319,103812,105217,1,1,58,39,23,9,3,6,8
19258,20141013,103812,103794,9,3,85,59,35,11,5,10,13
19840,20150312,103812,104022,10,0,51,34,29,12,1,1,10
19866,20150312,103812,104312,6,2,58,34,26,12,3,5,10
2586,20011022,103813,103709,3,2,80,54,40,12,3,5,11
2596,20011022,103813,101962,2,2,54,39,29,8,1,1,8
2601,20011022,103813,102563,1,2,57,46,34,4,5,6,9
2604,20011022,103813,102358,9,0,70,44,32,16,0,2,11
2605,20011022,103813,102854,9,9,167,107,58,30,11,20,23
2678,20011231,103813,102783,3,2,44,26,18,8,0,3,8
2807,20020114,103813,101948,4,2,95,65,38,17,8,13,14
2908,20020211,103813,103694,4,3,79,48,32,10,6,11,12
3087,20020304,103813,102834,2,0,47,36,25,5,4,5,7
3098,20020304,103813,102179,3,0,83,57,39,14,3,6,13
3169,20020318,103813,104076,4,0,68,46,31,15,0,1,11
3199,20020318,103813,101948,7,2,77,51,36,14,4,8,13
3288,20020729,103813,101990,2,1,52,32,26,11,0,1,10
3343,20020805,103813,103900,2,3,76,43,27,16,3,9,14
3368,20020805,103813,102703,4,2,85,43,32,25,1,3,14
3383,20020805,103813,103720,2,2,88,52,36,15,4,8,13
3428,20020812,103813,104433,4,5,47,28,22,12,1,2,9
3439,20020812,103813,103297,5,8,71,36,27,15,3,7,13
3445,20020812,103813,103387,2,7,65,30,17,19,4,8,10
3513,20020819,103813,103240,1,3,70,50,36,10,1,4,13
3528,20020819,103813,103581,3,5,75,47,32,13,2,6,14
3535,20020819,103813,103163,2,5,81,46,27,19,2,7,13
3547,20020826,103813,102950,2,5,90,53,31,14,5,12,15
3793,20021007,103813,103990,2,1,66,40,26,11,7,10,9
3820,20021014,103813,102783,1,5,95,48,33,21,1,6,14
3835,20021014,103813,103507,0,3,109,60,40,27,6,10,16
3855,20021021,103813,101774,4,1,55,25,18,15,1,4,10
4028,20030106,103813,103429,2,3,75,44,34,16,4,6,13
4042,20030106,103813,103498,1,1,69,48,28,14,5,9,12
4109,20030113,103813,103786,3,5,165,116,81,25,16,19,24
4142,20030113,103813,102338,1,2,124,85,61,19,8,13,22
4157,20030113,103813,103909,1,2,77,53,27,10,2,9,14
4200,20030210,103813,103285,3,1,91,71,56,11,2,3,15
4213,20030210,103813,103819,3,0,55,38,23,7,5,9,9
4252,20030217,103813,102374,1,0,41,25,20,10,1,2,8
4262,20030217,103813,103171,7,2,84,53,41,18,1,3,14
4273,20030224,103813,103694,5,0,46,23,11,11,5,10,8
4483,20030317,103813,103096,5,0,39,29,22,5,1,2,7
4500,20030317,103813,101736,2,2,47,28,16,5,3,8,7
4626,20030804,103813,103900,5,5,93,49,31,21,8,11,12
4697,20030811,103813,102950,3,4,80,39,27,24,4,8,15
4714,20030811,103813,102783,8,0,92,56,45,21,5,6,15
4738,20030818,103813,103852,2,1,36,21,18,10,4,4,6
4748,20030818,103813,102860,3,1,53,34,26,12,3,3,9
4754,20030818,103813,103484,0,5,83,43,29,20,6,9,13
4811,20030825,103813,103917,8,4,94,54,42,16,7,10,15
4844,20030825,103813,103900,9,7,168,82,60,42,9,15,25
4911,20030922,103813,103821,6,3,47,27,24,7,2,4,9
4921,20030922,103813,102539,2,0,51,40,31,6,2,2,9
4926,20030922,103813,102845,3,2,94,57,42,26,2,3,16
4929,20030922,103813,103758,3,2,71,48,30,7,3,7,10
5028,20031006,103813,102344,2,1,58,40,26,10,1,3,9
5043,20031006,103813,103428,2,3,93,63,41,16,3,5,14
5048,20031006,103813,103819,2,1,47,26,17,12,1,4,9
5057,20031020,103813,102571,11,2,107,81,57,9,1,4,16
5112,20040105,103813,103325,1,2,100,59,42,28,5,7,17
5123,20040105,103813,102106,5,2,72,48,35,13,6,8,11
5129,20040105,103813,104379,3,1,52,35,28,10,0,1,10
5132,20040105,103813,103103,1,1,54,32,21,7,2,6,9
5192,20040112,103813,102148,1,3,54,27,13,8,4,10,8
5248,20040119,103813,103454,4,5,127,79,56,27,15,18,19
5306,20040119,103813,103498,1,2,140,94,68,25,6,9,21
5419,20040216,103813,103280,8,2,99,73,57,16,0,1,17
5430,20040216,103813,102610,2,1,42,27,23,8,2,2,7
5435,20040216,103813,103018,3,4,83,49,32,20,1,2,11
5442,20040223,103813,102765,3,4,120,82,54,21,8,10,16
5454,20040223,103813,103602,1,2,49,31,16,6,6,11,8
5499,20040301,103813,103900,2,0,69,43,33,10,8,10,10
5509,20040301,103813,102571,5,2,63,49,33,6,0,2,10
5515,20040301,103813,102854,1,5,60,44,34,6,4,4,9
5518,20040301,103813,103819,0,3,74,48,31,13,5,8,10
5572,20040308,103813,102271,3,2,49,30,20,10,2,5,9
5642,20040322,103813,101774,0,3,109,77,52,16,6,9,16
5898,20040823,103813,104068,1,0,57,41,26,13,0,1,10
5912,20040823,103813,103632,6,5,64,32,22,13,7,10,9
5934,20040830,103813,102318,6,8,157,85,51,33,10,21,22
6076,20040913,103813,104198,5,4,78,45,34,16,7,8,11
6083,20040913,103813,103758,4,4,77,51,34,9,6,10,11
6088,20040913,103813,103900,5,1,69,48,35,11,0,2,12
6091,20040913,103813,103498,1,2,65,38,22,13,6,9,9
6121,20040927,103813,103451,4,5,98,56,40,18,7,10,14
6132,20040927,103813,102106,2,4,84,39,23,20,12,17,11
6167,20041004,103813,102539,3,2,83,53,28,17,5,10,11
6292,20041025,103813,102998,5,6,112,63,42,21,8,11,15
6315,20050103,103813,102860,2,3,101,64,41,19,2,6,16
6427,20050110,103813,103781,3,1,57,42,28,11,0,1,10
