"match_id","player1_id","player2_id","p1_winrate","p1_matches_played","p1_avg_svpt","p1_avg_ace","p1_avg_df","p1_avg_duration","p2_winrate","p2_matches_played","p2_avg_svpt","p2_avg_ace","p2_avg_df","p2_avg_duration","surface","best_of","match_weekday","match_month","season_phase","y"
42122,104527,104338,0.617537313432836,536,83.8358208955224,6.90111940298507,2.82462686567164,116.768656716418,0.567164179104478,536,74.8824626865672,2.25746268656716,1.96268656716418,108.557835820896,"Clay",3,"So",4,"early","1"
42123,104926,105777,0.486413043478261,368,79.2961956521739,3.01358695652174,3.87771739130435,104.5625,0.580508474576271,236,77.1822033898305,7.22881355932203,3.14830508474576,102.834745762712,"Clay",3,"So",4,"early","0"
42124,105238,104792,0.529824561403509,285,76.4947368421053,7.91929824561404,2.57543859649123,97.1929824561404,0.627254509018036,499,79.3006012024048,8.41482965931864,3.48496993987976,106.254509018036,"Clay",3,"So",4,"early","0"
42125,104871,103819,0.497041420118343,338,79.4881656804734,8.13609467455621,4.08284023668639,104.065088757396,0.8256320836966,1147,77.8744551002616,7.69659982563208,1.871839581517,101.495204882302,"Clay",3,"So",4,"early","0"
42126,104925,104890,0.818057455540356,731,77.6196990424077,5.6046511627907,2.30369357045144,114.365253077975,0.388888888888889,72,89.3333333333333,7.90277777777778,5.36111111111111,114.430555555556,"Clay",3,"So",4,"early","1"
42127,104542,105227,0.678651685393258,445,80.5056179775281,9.82022471910112,2.28314606741573,109.031460674157,0.641425389755011,449,78.9153674832962,7.93763919821826,2.80400890868597,113.095768374165,"Clay",3,"So",4,"early","0"
42128,104745,104545,0.830166270783848,842,72.2399049881235,2.93942992874109,1.50712589073634,116.384798099762,0.619289340101523,394,88.1751269035533,16.3147208121827,2.30710659898477,115.383248730964,"Clay",3,"So",4,"early","1"
42129,103970,104468,0.671186440677965,885,76.2474576271186,2.76497175141243,2.41016949152542,106.550282485876,0.597517730496454,564,80.258865248227,4.65602836879433,2.14184397163121,110.328014184397,"Clay",3,"So",4,"early","1"
42130,104607,105138,0.650485436893204,721,75.5298196948682,7.69764216366158,2.45908460471567,105.840499306519,0.5625,144,78.5138888888889,2.56944444444444,1.97222222222222,106.493055555556,"Clay",3,"So",4,"early","1"
42131,105683,103990,0.664150943396226,265,79.9660377358491,15.4943396226415,2.95471698113208,108.094339622642,0.61125,800,77.7825,3.735,2.36125,105.67875,"Clay",3,"So",4,"early","1"
42132,104527,105777,0.617537313432836,536,83.8358208955224,6.90111940298507,2.82462686567164,116.768656716418,0.580508474576271,236,77.1822033898305,7.22881355932203,3.14830508474576,102.834745762712,"Clay",3,"So",4,"early","0"
42133,104792,103819,0.627254509018036,499,79.3006012024048,8.41482965931864,3.48496993987976,106.254509018036,0.8256320836966,1147,77.8744551002616,7.69659982563208,1.871839581517,101.495204882302,"Clay",3,"So",4,"early","1"
42134,104925,105227,0.818057455540356,731,77.6196990424077,5.6046511627907,2.30369357045144,114.365253077975,0.641425389755011,449,78.9153674832962,7.93763919821826,2.80400890868597,113.095768374165,"Clay",3,"So",4,"early","1"
42135,103970,104745,0.671186440677965,885,76.2474576271186,2.76497175141243,2.41016949152542,106.550282485876,0.830166270783848,842,72.2399049881235,2.93942992874109,1.50712589073634,116.384798099762,"Clay",3,"So",4,"early","0"
42136,105683,104607,0.664150943396226,265,79.9660377358491,15.4943396226415,2.95471698113208,108.094339622642,0.650485436893204,721,75.5298196948682,7.69764216366158,2.45908460471567,105.840499306519,"Clay",3,"So",4,"early","0"
42137,104792,105777,0.627254509018036,499,79.3006012024048,8.41482965931864,3.48496993987976,106.254509018036,0.580508474576271,236,77.1822033898305,7.22881355932203,3.14830508474576,102.834745762712,"Clay",3,"So",4,"early","1"
42138,104925,104745,0.818057455540356,731,77.6196990424077,5.6046511627907,2.30369357045144,114.365253077975,0.830166270783848,842,72.2399049881235,2.93942992874109,1.50712589073634,116.384798099762,"Clay",3,"So",4,"early","1"
42139,104607,104792,0.650485436893204,721,75.5298196948682,7.69764216366158,2.45908460471567,105.840499306519,0.627254509018036,499,79.3006012024048,8.41482965931864,3.48496993987976,106.254509018036,"Clay",3,"So",4,"early","1"
42140,104925,104607,0.818057455540356,731,77.6196990424077,5.6046511627907,2.30369357045144,114.365253077975,0.650485436893204,721,75.5298196948682,7.69764216366158,2.45908460471567,105.840499306519,"Clay",3,"So",4,"early","1"
42141,105807,104559,0.348484848484848,66,75.9393939393939,3.37878787878788,1.93939393939394,101.106060606061,0.351464435146443,239,79.0418410041841,4.41422594142259,3.84100418410042,106.903765690377,"Clay",3,"Mo",4,"early","0"
42142,105311,104932,0.441441441441441,111,78.4234234234234,2.84684684684685,2.18918918918919,104.009009009009,0.283333333333333,60,80.7166666666667,9.48333333333333,4.96666666666667,98.1333333333333,"Clay",3,"Mo",4,"early","1"
42143,105526,106148,0.396551724137931,58,80.0172413793103,6.8448275862069,2.87931034482759,101.637931034483,0.428571428571429,7,86.2857142857143,1.85714285714286,3.57142857142857,118.142857142857,"Clay",3,"Mo",4,"early","0"
42144,105064,105216,0.480769230769231,260,82.6346153846154,6.54615384615385,2.99615384615385,118.869230769231,0.222222222222222,18,79.6666666666667,3.44444444444444,2.66666666666667,105.333333333333,"Clay",3,"Mo",4,"early","1"
42145,103607,106233,0.46875,32,72.6875,3.375,2.09375,91.96875,0.486111111111111,72,76.7222222222222,4.73611111111111,2.91666666666667,102.847222222222,"Clay",3,"Mo",4,"early","1"
42146,104338,105292,0.566914498141264,538,74.8531598513011,2.25092936802974,1.96096654275093,108.460966542751,0.31578947368421,38,75.6052631578947,4,2.42105263157895,98.1315789473684,"Clay",3,"Mo",4,"early","1"
42147,105154,105062,0.418181818181818,55,71.5636363636364,5.10909090909091,2.29090909090909,108.8,0.420382165605096,157,80.7707006369427,3.76433121019108,1.81528662420382,110.910828025478,"Clay",3,"Mo",4,"early","0"
42148,104719,104594,0.460843373493976,332,75.8132530120482,3.99698795180723,2.44879518072289,110.451807228916,0.414965986394558,147,78.5374149659864,4.53061224489796,2.89115646258503,102.659863945578,"Clay",3,"Mo",4,"early","1"
42149,105332,144719,0.452380952380952,168,84.0535714285714,8.32738095238095,4.1547619047619,100.380952380952,NA,0,NA,NA,NA,NA,"Clay",3,"Mo",4,"early","1"
42150,105916,105723,0.25,4,86.25,5.5,4,109.75,0.328571428571429,70,84.4285714285714,5.07142857142857,2.85714285714286,106.757142857143,"Clay",3,"Mo",4,"early","0"
42151,105217,111200,0.424778761061947,113,80.2566371681416,8.28318584070797,1.84070796460177,105.362831858407,0.25,8,79.875,2.875,3.375,104.625,"Clay",3,"Mo",4,"early","0"
42152,103656,105575,0.464566929133858,508,74.1417322834646,3.35236220472441,3.15551181102362,97.1732283464567,0.460674157303371,89,79.9101123595506,5.28089887640449,3.82022471910112,99.7415730337079,"Clay",3,"Mo",4,"early","1"
42153,104947,104868,0.25531914893617,47,83.3617021276596,6.04255319148936,2,105.425531914894,0.276595744680851,47,79.5957446808511,6.14893617021277,3,105.36170212766,"Clay",3,"Mo",4,"early","1"
42154,105077,104665,0.435754189944134,179,74.804469273743,3.08379888268156,2.63128491620112,108.77094972067,0.401606425702811,249,74.6546184738956,1.57831325301205,3.1566265060241,107.084337349398,"Clay",3,"Mo",4,"early","0"
42155,126094,104269,0.4,5,72,3.6,2.8,85.2,0.584905660377358,689,79.4121915820029,5.15965166908563,3.98838896952104,109.454281567489,"Clay",3,"Mo",4,"early","1"
42156,104597,103893,0.604569420035149,569,78.195079086116,8.26010544815466,2.3884007029877,104.664323374341,0.328,125,72.664,3.168,2.528,103.128,"Clay",3,"Mo",4,"early","1"
42157,104559,105453,0.351464435146443,239,79.0418410041841,4.41422594142259,3.84100418410042,106.903765690377,0.643564356435644,303,75.4356435643564,3.25082508250825,2.86138613861386,105.920792079208,"Clay",3,"Mo",4,"early","0"
42158,105311,105053,0.441441441441441,111,78.4234234234234,2.84684684684685,2.18918918918919,104.009009009009,0.445736434108527,258,77.3643410852713,3.71317829457364,1.43023255813953,102.34496124031,"Clay",3,"Mo",4,"early","0"
42159,106148,104655,0.428571428571429,7,86.2857142857143,1.85714285714286,3.57142857142857,118.142857142857,0.497076023391813,171,75.5380116959064,5.65497076023392,2.33918128654971,104.555555555556,"Clay",3,"Mo",4,"early","0"
42160,105064,105138,0.480769230769231,260,82.6346153846154,6.54615384615385,2.99615384615385,118.869230769231,0.564625850340136,147,78.374149659864,2.57142857142857,1.95918367346939,106.455782312925,"Clay",3,"Mo",4,"early","0"
42161,105227,103607,0.64079822616408,451,78.8425720620843,7.92017738359202,2.79822616407982,112.929046563193,0.46875,32,72.6875,3.375,2.09375,91.96875,"Clay",3,"Mo",4,"early","0"
42162,104338,105373,0.566914498141264,538,74.8531598513011,2.25092936802974,1.96096654275093,108.460966542751,0.49618320610687,131,83.3587786259542,4.95419847328244,3.67175572519084,111.725190839695,"Clay",3,"Mo",4,"early","0"
42163,105062,103990,0.420382165605096,157,80.7707006369427,3.76433121019108,1.81528662420382,110.910828025478,0.61145703611457,803,77.7559153175592,3.73225404732254,2.359900373599,105.638854296389,"Clay",3,"Mo",4,"early","0"
42164,104542,104719,0.678571428571428,448,80.4107142857143,9.78348214285714,2.27678571428571,108.852678571429,0.460843373493976,332,75.8132530120482,3.99698795180723,2.44879518072289,110.451807228916,"Clay",3,"Mo",4,"early","0"
42165,105208,105332,0.518624641833811,349,78.0429799426934,9.37249283667622,3.91690544412607,104.707736389685,0.452380952380952,168,84.0535714285714,8.32738095238095,4.1547619047619,100.380952380952,"Clay",3,"Mo",4,"early","0"
42166,104259,105723,0.553043478260869,575,76.88,5.79304347826087,2.18260869565217,102.944347826087,0.328571428571429,70,84.4285714285714,5.07142857142857,2.85714285714286,106.757142857143,"Clay",3,"Mo",4,"early","1"
42167,106401,111200,0.538461538461538,26,118.653846153846,17.2307692307692,4.34615384615385,137.884615384615,0.25,8,79.875,2.875,3.375,104.625,"Clay",3,"Mo",4,"early","0"
42168,103656,103970,0.464566929133858,508,74.1417322834646,3.35236220472441,3.15551181102362,97.1732283464567,0.671171171171172,888,76.2308558558559,2.76126126126126,2.41328828828829,106.603603603604,"Clay",3,"Mo",4,"early","0"
42169,104947,103852,0.25531914893617,47,83.3617021276596,6.04255319148936,2,105.425531914894,0.525936599423631,694,82.3270893371758,10.1325648414986,3.40201729106628,104.812680115274,"Clay",3,"Mo",4,"early","0"
42170,104665,104919,0.401606425702811,249,74.6546184738956,1.57831325301205,3.1566265060241,107.084337349398,0.474489795918367,196,79.1887755102041,6.21938775510204,3.42857142857143,113.433673469388,"Clay",3,"Mo",4,"early","1"
42171,104926,126094,0.486486486486487,370,79.1567567567568,3.01891891891892,3.86486486486486,104.345945945946,0.4,5,72,3.6,2.8,85.2,"Clay",3,"Mo",4,"early","1"
42172,104597,104745,0.604569420035149,569,78.195079086116,8.26010544815466,2.3884007029877,104.664323374341,0.829787234042553,846,72.2517730496454,2.93617021276596,1.50591016548463,116.39243498818,"Clay",3,"Mo",4,"early","0"
42173,105053,105453,0.445736434108527,258,77.3643410852713,3.71317829457364,1.43023255813953,102.34496124031,0.643564356435644,303,75.4356435643564,3.25082508250825,2.86138613861386,105.920792079208,"Clay",3,"Mo",4,"early","0"
42174,105138,104655,0.564625850340136,147,78.374149659864,2.57142857142857,1.95918367346939,106.455782312925,0.497076023391813,171,75.5380116959064,5.65497076023392,2.33918128654971,104.555555555556,"Clay",3,"Mo",4,"early","1"
42175,105373,103607,0.49618320610687,131,83.3587786259542,4.95419847328244,3.67175572519084,111.725190839695,0.46875,32,72.6875,3.375,2.09375,91.96875,"Clay",3,"Mo",4,"early","1"
42176,103990,104719,0.61145703611457,803,77.7559153175592,3.73225404732254,2.359900373599,105.638854296389,0.460843373493976,332,75.8132530120482,3.99698795180723,2.44879518072289,110.451807228916,"Clay",3,"Mo",4,"early","1"
42177,105332,104259,0.452380952380952,168,84.0535714285714,8.32738095238095,4.1547619047619,100.380952380952,0.553043478260869,575,76.88,5.79304347826087,2.18260869565217,102.944347826087,"Clay",3,"Mo",4,"early","0"
42178,111200,103970,0.25,8,79.875,2.875,3.375,104.625,0.671171171171172,888,76.2308558558559,2.76126126126126,2.41328828828829,106.603603603604,"Clay",3,"Mo",4,"early","0"
42179,103852,104665,0.525936599423631,694,82.3270893371758,10.1325648414986,3.40201729106628,104.812680115274,0.401606425702811,249,74.6546184738956,1.57831325301205,3.1566265060241,107.084337349398,"Clay",3,"Mo",4,"early","0"
42180,104926,104745,0.486486486486487,370,79.1567567567568,3.01891891891892,3.86486486486486,104.345945945946,0.829787234042553,846,72.2517730496454,2.93617021276596,1.50591016548463,116.39243498818,"Clay",3,"Mo",4,"early","1"
42181,105138,105453,0.564625850340136,147,78.374149659864,2.57142857142857,1.95918367346939,106.455782312925,0.643564356435644,303,75.4356435643564,3.25082508250825,2.86138613861386,105.920792079208,"Clay",3,"Mo",4,"early","0"
42182,105373,103990,0.49618320610687,131,83.3587786259542,4.95419847328244,3.67175572519084,111.725190839695,0.61145703611457,803,77.7559153175592,3.73225404732254,2.359900373599,105.638854296389,"Clay",3,"Mo",4,"early","1"
42183,104259,103970,0.553043478260869,575,76.88,5.79304347826087,2.18260869565217,102.944347826087,0.671171171171172,888,76.2308558558559,2.76126126126126,2.41328828828829,106.603603603604,"Clay",3,"Mo",4,"early","0"
42184,104665,104926,0.401606425702811,249,74.6546184738956,1.57831325301205,3.1566265060241,107.084337349398,0.486486486486487,370,79.1567567567568,3.01891891891892,3.86486486486486,104.345945945946,"Clay",3,"Mo",4,"early","1"
42185,105453,105373,0.643564356435644,303,75.4356435643564,3.25082508250825,2.86138613861386,105.920792079208,0.49618320610687,131,83.3587786259542,4.95419847328244,3.67175572519084,111.725190839695,"Clay",3,"Mo",4,"early","1"
42186,103970,104665,0.671171171171172,888,76.2308558558559,2.76126126126126,2.41328828828829,106.603603603604,0.401606425702811,249,74.6546184738956,1.57831325301205,3.1566265060241,107.084337349398,"Clay",3,"Mo",4,"early","0"
42187,105453,104665,0.643564356435644,303,75.4356435643564,3.25082508250825,2.86138613861386,105.920792079208,0.401606425702811,249,74.6546184738956,1.57831325301205,3.1566265060241,107.084337349398,"Clay",3,"Mo",4,"early","1"
42188,104386,105341,0.53225806451613,434,78.3202764976959,7.08755760368664,2.4147465437788,112.63133640553,0,3,96.6666666666667,2,5,119.333333333333,"Clay",3,"Mo",4,"early","1"
42189,105254,104797,0,3,55.6666666666667,3.33333333333333,0.666666666666667,71.3333333333333,0.466887417218543,302,79.771523178808,6.58278145695364,1.81456953642384,104.331125827815,"Clay",3,"Mo",4,"early","1"
42190,104678,104593,0.537142857142857,350,74.6742857142857,7.65142857142857,2.39714285714286,102.131428571429,0.359649122807018,228,76.0570175438596,4.68859649122807,2.82017543859649,100.736842105263,"Clay",3,"Mo",4,"early","0"
42191,104660,106432,0.44015444015444,259,79.9034749034749,6.35135135135135,2.53667953667954,103.15444015444,0.464285714285714,28,76.5,5.21428571428571,2.53571428571429,109.214285714286,"Clay",3,"Mo",4,"early","0"
42192,104291,104252,0.352941176470588,51,81.5294117647059,4.52941176470588,2.98039215686275,103.745098039216,0.509852216748768,406,72.9901477832512,4.14285714285714,1.78817733990148,90.987684729064,"Clay",3,"Mo",4,"early","1"
42193,106210,106043,0.403846153846154,52,77.3269230769231,6.21153846153846,3.86538461538462,103.576923076923,0.25,24,80.8333333333333,1.79166666666667,3.58333333333333,104.916666666667,"Clay",3,"Mo",4,"early","1"
42194,105841,104198,NA,0,NA,NA,NA,NA,0.467908902691511,483,79.3395445134576,3.45134575569358,3.94824016563147,111.813664596273,"Clay",3,"Mo",4,"early","0"
42195,104571,104327,0.550561797752809,445,81.1101123595506,7.32359550561798,3.24269662921348,111.047191011236,0.451388888888889,144,78.9166666666667,4.40277777777778,2.07638888888889,102.138888888889,"Clay",3,"Mo",4,"early","1"
42196,105132,105583,0.275862068965517,29,76.2758620689655,4.41379310344828,3.10344827586207,100.068965517241,0.383333333333333,60,79.2666666666667,4.41666666666667,2.48333333333333,102.083333333333,"Clay",3,"Mo",4,"early","0"
42197,104979,104620,0.311688311688312,154,76.6688311688312,4.26623376623377,3.34415584415584,99.3116883116883,0.416267942583732,209,78.0143540669856,4.3444976076555,1.42583732057416,108.057416267943,"Clay",3,"Mo",4,"early","0"
42198,104471,104890,0.483720930232558,215,77.1674418604651,8.32093023255814,3.15813953488372,106.576744186047,0.4,75,88.6266666666667,7.84,5.25333333333333,113.626666666667,"Clay",3,"Mo",4,"early","0"
42199,105657,104022,0.393939393939394,33,73.2727272727273,10.1818181818182,2.45454545454545,97.7272727272727,0.569553805774278,762,79.8005249343832,4.05380577427822,2.51706036745407,109.288713910761,"Clay",3,"Mo",4,"early","0"
42200,104386,104468,0.53225806451613,434,78.3202764976959,7.08755760368664,2.4147465437788,112.63133640553,0.597883597883598,567,80.2927689594356,4.64550264550265,2.14814814814815,110.331569664903,"Clay",3,"Mo",4,"early","0"
42201,104593,105254,0.359649122807018,228,76.0570175438596,4.68859649122807,2.82017543859649,100.736842105263,0,3,55.6666666666667,3.33333333333333,0.666666666666667,71.3333333333333,"Clay",3,"Mo",4,"early","1"
42202,106432,103333,0.464285714285714,28,76.5,5.21428571428571,2.53571428571429,109.214285714286,0.526315789473684,494,82.5931174089069,18.912955465587,3.04251012145749,106.892712550607,"Clay",3,"Mo",4,"early","0"
42203,106210,104291,0.403846153846154,52,77.3269230769231,6.21153846153846,3.86538461538462,103.576923076923,0.352941176470588,51,81.5294117647059,4.52941176470588,2.98039215686275,103.745098039216,"Clay",3,"Mo",4,"early","1"
42204,104198,104571,0.467908902691511,483,79.3395445134576,3.45134575569358,3.94824016563147,111.813664596273,0.550561797752809,445,81.1101123595506,7.32359550561798,3.24269662921348,111.047191011236,"Clay",3,"Mo",4,"early","1"
42205,105583,104586,0.383333333333333,60,79.2666666666667,4.41666666666667,2.48333333333333,102.083333333333,0.431952662721894,169,81.5976331360947,6.72189349112426,3.33727810650888,96.1065088757396,"Clay",3,"Mo",4,"early","0"
42206,104890,104620,0.4,75,88.6266666666667,7.84,5.25333333333333,113.626666666667,0.416267942583732,209,78.0143540669856,4.3444976076555,1.42583732057416,108.057416267943,"Clay",3,"Mo",4,"early","0"
42207,104022,104792,0.569553805774278,762,79.8005249343832,4.05380577427822,2.51706036745407,109.288713910761,0.628968253968254,504,79.2420634920635,8.36507936507937,3.45238095238095,106.105158730159,"Clay",3,"Mo",4,"early","0"
42208,104468,104593,0.597883597883598,567,80.2927689594356,4.64550264550265,2.14814814814815,110.331569664903,0.359649122807018,228,76.0570175438596,4.68859649122807,2.82017543859649,100.736842105263,"Clay",3,"Mo",4,"early","0"
42209,106210,103333,0.403846153846154,52,77.3269230769231,6.21153846153846,3.86538461538462,103.576923076923,0.526315789473684,494,82.5931174089069,18.912955465587,3.04251012145749,106.892712550607,"Clay",3,"Mo",4,"early","1"
42210,104586,104198,0.431952662721894,169,81.5976331360947,6.72189349112426,3.33727810650888,96.1065088757396,0.467908902691511,483,79.3395445134576,3.45134575569358,3.94824016563147,111.813664596273,"Clay",3,"Mo",4,"early","0"
42211,104792,104620,0.628968253968254,504,79.2420634920635,8.36507936507937,3.45238095238095,106.105158730159,0.416267942583732,209,78.0143540669856,4.3444976076555,1.42583732057416,108.057416267943,"Clay",3,"Mo",4,"early","1"
42212,104593,106210,0.359649122807018,228,76.0570175438596,4.68859649122807,2.82017543859649,100.736842105263,0.403846153846154,52,77.3269230769231,6.21153846153846,3.86538461538462,103.576923076923,"Clay",3,"Mo",4,"early","0"
42213,104792,104198,0.628968253968254,504,79.2420634920635,8.36507936507937,3.45238095238095,106.105158730159,0.467908902691511,483,79.3395445134576,3.45134575569358,3.94824016563147,111.813664596273,"Clay",3,"Mo",4,"early","0"
42214,106210,104198,0.403846153846154,52,77.3269230769231,6.21153846153846,3.86538461538462,103.576923076923,0.467908902691511,483,79.3395445134576,3.45134575569358,3.94824016563147,111.813664596273,"Clay",3,"Mo",4,"early","0"
42215,104898,105575,0.438461538461538,260,81.3038461538462,6.09615384615385,2.67692307692308,103.657692307692,0.455555555555556,90,80.2333333333333,5.26666666666667,3.87777777777778,100.055555555556,"Clay",3,"Mo",4,"early","1"
42216,105292,105936,0.307692307692308,39,75.1538461538462,3.94871794871795,2.38461538461538,98.1538461538462,0.321428571428571,28,69,3.78571428571429,1.96428571428571,91.0357142857143,"Clay",3,"Mo",4,"early","0"
42217,106401,105077,0.518518518518518,27,118.222222222222,16.8148148148148,4.25925925925926,138.222222222222,0.433333333333333,180,74.8222222222222,3.07777777777778,2.63888888888889,108.638888888889,"Clay",3,"Mo",4,"early","1"
42218,106005,105807,NA,0,NA,NA,NA,NA,0.343283582089552,67,75.9253731343284,3.37313432835821,1.98507462686567,101.044776119403,"Clay",3,"Mo",4,"early","0"
42219,103656,104770,0.464705882352941,510,74.1352941176471,3.34705882352941,3.15882352941176,97.2098039215686,0.1,20,86,2.85,2.4,115.55,"Clay",3,"Mo",4,"early","1"
42220,104180,106393,0.458874458874459,231,83.008658008658,12.3636363636364,3.37662337662338,106.528138528139,NA,0,NA,NA,NA,NA,"Clay",3,"Mo",4,"early","1"
42221,104594,104755,0.412162162162162,148,78.4189189189189,4.50675675675676,2.87837837837838,102.567567567568,0.62771285475793,599,75.3038397328882,5.78631051752922,2.45575959933222,102.298831385643,"Clay",3,"Mo",4,"early","0"
42222,105671,104932,0.294117647058824,17,78.8235294117647,4,3.35294117647059,103,0.278688524590164,61,80.7868852459016,9.44262295081967,4.9672131147541,98.5081967213115,"Clay",3,"Mo",4,"early","0"
42223,104597,103565,0.604203152364273,571,78.0367775831874,8.23817863397548,2.38178633975482,104.488616462347,0.344262295081967,61,82.9344262295082,3.27868852459016,3.88524590163934,100.409836065574,"Clay",3,"Mo",4,"early","1"
42224,106432,104871,0.466666666666667,30,78.0333333333333,5,2.43333333333333,110.5,0.497058823529412,340,79.3441176470588,8.10882352941177,4.07352941176471,103.832352941176,"Clay",3,"Mo",4,"early","1"
42225,105311,104349,0.442477876106195,113,78.5309734513274,2.84070796460177,2.16814159292035,104.115044247788,0.239130434782609,46,82.5652173913043,1.73913043478261,3.41304347826087,115.152173913043,"Clay",3,"Mo",4,"early","0"
42226,104198,106148,0.473360655737705,488,79.2540983606557,3.44877049180328,3.92418032786885,111.735655737705,0.444444444444444,9,86.1111111111111,2.11111111111111,3.55555555555556,118.666666666667,"Clay",3,"Mo",4,"early","1"
42227,103852,104898,0.525862068965517,696,82.2873563218391,10.125,3.39798850574713,104.774425287356,0.438461538461538,260,81.3038461538462,6.09615384615385,2.67692307692308,103.657692307692,"Clay",3,"Mo",4,"early","0"
42228,105936,106401,0.321428571428571,28,69,3.78571428571429,1.96428571428571,91.0357142857143,0.518518518518518,27,118.222222222222,16.8148148148148,4.25925925925926,138.222222222222,"Clay",3,"Mo",4,"early","0"
42229,110754,105807,NA,0,NA,NA,NA,NA,0.343283582089552,67,75.9253731343284,3.37313432835821,1.98507462686567,101.044776119403,"Clay",3,"Mo",4,"early","0"
42230,103656,104180,0.464705882352941,510,74.1352941176471,3.34705882352941,3.15882352941176,97.2098039215686,0.458874458874459,231,83.008658008658,12.3636363636364,3.37662337662338,106.528138528139,"Clay",3,"Mo",4,"early","0"
42231,104932,104755,0.278688524590164,61,80.7868852459016,9.44262295081967,4.9672131147541,98.5081967213115,0.62771285475793,599,75.3038397328882,5.78631051752922,2.45575959933222,102.298831385643,"Clay",3,"Mo",4,"early","0"
42232,104919,104597,0.472081218274112,197,79.1522842639594,6.19796954314721,3.43654822335025,113.431472081218,0.604203152364273,571,78.0367775831874,8.23817863397548,2.38178633975482,104.488616462347,"Clay",3,"Mo",4,"early","0"
42233,106432,104349,0.466666666666667,30,78.0333333333333,5,2.43333333333333,110.5,0.239130434782609,46,82.5652173913043,1.73913043478261,3.41304347826087,115.152173913043,"Clay",3,"Mo",4,"early","1"
42234,104731,104198,0.564024390243902,328,79.9817073170732,10.9329268292683,2.84756097560976,113.176829268293,0.473360655737705,488,79.2540983606557,3.44877049180328,3.92418032786885,111.735655737705,"Clay",3,"Mo",4,"early","0"
42235,106401,104898,0.518518518518518,27,118.222222222222,16.8148148148148,4.25925925925926,138.222222222222,0.438461538461538,260,81.3038461538462,6.09615384615385,2.67692307692308,103.657692307692,"Clay",3,"Mo",4,"early","1"
42236,104180,105807,0.458874458874459,231,83.008658008658,12.3636363636364,3.37662337662338,106.528138528139,0.343283582089552,67,75.9253731343284,3.37313432835821,1.98507462686567,101.044776119403,"Clay",3,"Mo",4,"early","0"
42237,104755,104597,0.62771285475793,599,75.3038397328882,5.78631051752922,2.45575959933222,102.298831385643,0.604203152364273,571,78.0367775831874,8.23817863397548,2.38178633975482,104.488616462347,"Clay",3,"Mo",4,"early","1"
42238,106432,104198,0.466666666666667,30,78.0333333333333,5,2.43333333333333,110.5,0.473360655737705,488,79.2540983606557,3.44877049180328,3.92418032786885,111.735655737705,"Clay",3,"Mo",4,"early","0"
42239,106401,105807,0.518518518518518,27,118.222222222222,16.8148148148148,4.25925925925926,138.222222222222,0.343283582089552,67,75.9253731343284,3.37313432835821,1.98507462686567,101.044776119403,"Clay",3,"Mo",4,"early","1"
42240,104198,104755,0.473360655737705,488,79.2540983606557,3.44877049180328,3.92418032786885,111.735655737705,0.62771285475793,599,75.3038397328882,5.78631051752922,2.45575959933222,102.298831385643,"Clay",3,"Mo",4,"early","0"
42241,104755,106401,0.62771285475793,599,75.3038397328882,5.78631051752922,2.45575959933222,102.298831385643,0.518518518518518,27,118.222222222222,16.8148148148148,4.25925925925926,138.222222222222,"Clay",3,"Mo",4,"early","1"
42242,104947,103813,0.26530612244898,49,83.6122448979592,6.18367346938776,1.97959183673469,106.020408163265,0.519287833827893,674,79.8709198813056,3.14836795252226,2.14688427299703,99.5044510385757,"Clay",3,"Mo",4,"early","0"
42243,104593,117356,0.366379310344828,232,76.2155172413793,4.65948275862069,2.81465517241379,100.931034482759,NA,0,NA,NA,NA,NA,"Clay",3,"Mo",4,"early","1"
42244,104873,105062,0.210526315789474,19,86.7894736842105,6.26315789473684,1.68421052631579,111.105263157895,0.421383647798742,159,80.251572327044,3.71698113207547,1.79245283018868,110.22641509434,"Clay",3,"Mo",4,"early","0"
42245,126094,106000,0.428571428571429,7,73.2857142857143,2.85714285714286,2.42857142857143,89,0.461538461538462,13,65.2307692307692,3.30769230769231,2.61538461538462,94.2307692307692,"Clay",3,"Mo",4,"early","1"
42246,103781,104327,0.517298187808896,607,79.9373970345964,5.46457990115321,2.84678747940692,102.538714991763,0.448275862068966,145,78.8344827586207,4.37241379310345,2.06896551724138,102.020689655172,"Clay",3,"Mo",4,"early","1"
42247,104882,106043,0.357142857142857,98,82.5714285714286,4.30612244897959,3.92857142857143,118,0.24,25,80.92,1.76,3.64,105.32,"Clay",3,"Mo",4,"early","0"
42248,104022,105064,0.569371727748691,764,79.7447643979058,4.04842931937173,2.5130890052356,109.197643979058,0.480916030534351,262,82.3511450381679,6.51145038167939,2.98473282442748,118.450381679389,"Clay",3,"Mo",4,"early","0"
42249,105332,104797,0.456140350877193,171,83.7368421052632,8.26900584795322,4.11695906432749,100.011695906433,0.465346534653465,303,79.7029702970297,6.58085808580858,1.80858085808581,104.260726072607,"Clay",3,"Mo",4,"early","0"
42250,105723,104559,0.333333333333333,72,83.7361111111111,5,2.84722222222222,105.791666666667,0.352697095435685,241,78.8755186721992,4.39834024896266,3.83817427385892,106.701244813278,"Clay",3,"Mo",4,"early","0"
42251,104471,104890,0.481481481481482,216,77.2037037037037,8.33333333333333,3.15277777777778,106.759259259259,0.402597402597403,77,88.5324675324675,7.83116883116883,5.22077922077922,113.701298701299,"Clay",3,"Mo",4,"early","1"
