tourney_date,tourney_name,surface,winner_id,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_bpSaved,w_bpFaced,w_SvGms,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_bpSaved,l_bpFaced,l_SvGms,winner_rank,loser_rank,winner_rank_points,loser_rank_points
20130715,Bogota,Hard,104268,Alejandro Falla,L,185,COL,29.6,103598,Xavier Malisse,R,185,BEL,32.9,6-1 3-6 6-1,3,80,5,7,83,44,31,22,4,6,12,8,4,63,37,22,14,2,7,11,122,90,466,600
20130715,Bogota,Hard,104970,Matteo Viola,R,188,ITA,26,105011,Illya Marchenko,R,185,UKR,25.8,6-3 2-6 6-0,3,91,3,9,80,47,33,17,8,10,12,2,12,64,39,28,7,1,5,11,147,118,383,485
20130715,Bogota,Hard,105577,Vasek Pospisil,R,193,CAN,23,104308,Michal Przysiezny,R,185,POL,29.4,6-3 3-6 6-1,3,97,13,6,64,29,28,23,0,1,13,4,4,98,62,42,15,11,14,12,89,102,601,549
20130715,Bogota,Hard,105902,James Duckworth,R,183,AUS,21.4,105379,Aljaz Bedene,R,181,SLO,23.9,6-3 6-4,3,57,14,2,54,35,27,14,0,0,10,8,2,43,23,20,11,1,3,9,164,88,318,606
20130715,Bogota,Hard,105173,Adrian Mannarino,L,183,FRA,25,105292,Alejandro Gonzalez,R,190,COL,24.4,6-4 0-6 6-4,3,124,2,2,97,60,35,16,11,16,13,7,6,86,47,34,16,6,10,13,74,159,695,331
20130715,Bogota,Hard,103607,Victor Estrella,R,173,DOM,32.9,106032,Facundo Arguello,R,178,ARG,20.9,7-5 6-3,3,97,4,2,63,36,27,14,4,6,10,2,5,83,59,34,10,8,13,11,386,197,99,242
20130715,Bogota,Hard,103333,Ivo Karlovic,R,208,CRO,34.3,106228,Juan Ignacio Londero,R,180,ARG,19.9,7-6(5) 6-4,3,76,20,1,57,44,42,8,0,0,11,1,1,67,44,31,19,3,4,11,155,564,355,48
20130715,Bogota,Hard,105053,Santiago Giraldo,R,188,COL,25.6,104113,Carlos Salamanca,L,196,COL,30.4,6-2 6-4,3,63,1,4,55,36,29,8,3,4,9,8,4,61,38,25,9,4,8,9,96,310,578,139
20130715,Bogota,Hard,104589,Chris Guccione,L,201,AUS,27.9,105095,Evgeny Korolev,R,185,KAZ,25.4,6-1 1-0 RET,3,28,5,1,17,14,14,2,0,0,4,4,6,26,11,7,3,1,4,4,510,181,61,263
20130715,Bogota,Hard,105877,Emilio Gomez,R,185,ECU,21.6,105679,Eduardo Struvay,R,NA,COL,22.5,6-4 6-4,3,80,3,1,62,44,32,8,3,5,10,5,6,65,30,21,14,2,6,10,542,813,54,19
20130715,Bogota,Hard,104386,Janko Tipsarevic,R,180,SRB,29,105074,Ruben Bemelmans,L,183,BEL,25.5,6-4 7-5,3,82,9,2,57,35,30,15,0,0,11,5,4,69,41,28,16,7,9,11,16,153,2130,364
20130715,Bogota,Hard,104268,Alejandro Falla,L,185,COL,29.6,105051,Matthew Ebden,R,188,AUS,25.6,7-6(1) 6-1,3,69,3,3,55,29,24,18,1,2,10,4,5,64,41,28,8,2,5,9,122,113,466,508
20130715,Bogota,Hard,104970,Matteo Viola,R,188,ITA,26,104273,Edouard Roger Vasselin,R,188,FRA,29.6,6-3 7-5,3,86,2,5,67,40,26,11,6,10,11,4,5,71,41,27,8,5,11,10,147,72,383,708
20130715,Bogota,Hard,105577,Vasek Pospisil,R,193,CAN,23,105902,James Duckworth,R,183,AUS,21.4,7-5 3-6 7-5,3,112,24,6,81,49,45,18,0,1,16,12,9,92,49,42,25,2,4,17,89,164,601,318
20130715,Bogota,Hard,105173,Adrian Mannarino,L,183,FRA,25,103607,Victor Estrella,R,173,DOM,32.9,6-1 6-2,3,64,5,1,38,22,20,9,0,0,7,0,7,65,32,21,9,7,12,8,74,386,695,99
20130715,Bogota,Hard,103333,Ivo Karlovic,R,208,CRO,34.3,104997,Igor Sijsling,R,190,NED,25.9,6-3 7-6(14),3,72,24,3,73,58,49,9,2,2,11,9,0,68,49,39,11,1,2,10,155,55,355,842
20130715,Bogota,Hard,105053,Santiago Giraldo,R,188,COL,25.6,104589,Chris Guccione,L,201,AUS,27.9,3-6 6-3 6-4,3,93,1,1,80,62,47,9,2,3,14,12,3,86,53,43,12,2,4,14,96,510,578,61
20130715,Bogota,Hard,104731,Kevin Anderson,R,203,RSA,27.1,105877,Emilio Gomez,R,185,ECU,21.6,6-3 7-6(2),3,95,18,13,75,47,39,12,1,1,11,2,4,72,42,27,16,8,9,10,23,542,1590,54
20130715,Bogota,Hard,104268,Alejandro Falla,L,185,COL,29.6,104386,Janko Tipsarevic,R,180,SRB,29,3-6 6-2 6-3,3,105,4,6,76,35,24,21,4,8,13,2,7,76,39,26,14,5,11,13,122,16,466,2130
20130715,Bogota,Hard,105577,Vasek Pospisil,R,193,CAN,23,104970,Matteo Viola,R,188,ITA,26,3-6 6-3 6-2,3,103,8,4,74,35,27,21,5,8,13,0,8,94,58,38,13,7,12,13,89,147,601,383
20130715,Bogota,Hard,103333,Ivo Karlovic,R,208,CRO,34.3,105173,Adrian Mannarino,L,183,FRA,25,7-6(5) 7-6(3),3,100,22,4,86,60,51,15,1,1,12,5,2,81,61,50,10,5,5,12,155,74,355,695
20130715,Bogota,Hard,104731,Kevin Anderson,R,203,RSA,27.1,105053,Santiago Giraldo,R,188,COL,25.6,6-3 6-3,3,65,6,2,50,29,22,16,3,3,9,1,1,52,34,22,8,4,7,9,23,96,1590,578
20130715,Bogota,Hard,104268,Alejandro Falla,L,185,COL,29.6,105577,Vasek Pospisil,R,193,CAN,23,6-7(4) 6-3 6-4,3,131,7,2,101,51,36,32,3,4,16,14,11,101,56,43,19,3,6,15,122,89,466,601
20130715,Bogota,Hard,103333,Ivo Karlovic,R,208,CRO,34.3,104731,Kevin Anderson,R,203,RSA,27.1,6-4 6-7(4) 6-3,3,119,22,6,93,68,56,14,1,1,16,14,5,83,48,42,19,1,3,15,155,23,355,1590
20130715,Bogota,Hard,103333,Ivo Karlovic,R,208,CRO,34.3,104268,Alejandro Falla,L,185,COL,29.6,6-3 7-6(4),3,79,16,1,64,49,41,10,0,0,11,7,2,62,38,30,14,4,5,10,155,122,355,466
20130715,Hamburg,Clay,104978,Daniel Brands,R,196,GER,25.9,103893,Paolo Lorenzi,R,183,ITA,31.5,7-5 6-3,3,71,7,1,53,33,26,15,0,0,10,6,7,73,32,26,16,7,10,11,58,71,828,710
20130715,Hamburg,Clay,104225,Jan Hajek,R,180,CZE,29.9,103997,Lukasz Kubot,R,190,POL,31.1,6-3 6-2,3,71,6,0,52,38,28,10,4,5,9,1,4,59,40,23,5,7,11,8,140,63,395,755
20130715,Hamburg,Clay,105526,Jan Lennard Struff,R,193,GER,23.2,104919,Leonardo Mayer,R,188,ARG,26.1,3-6 6-4 6-4,3,142,5,5,90,54,38,19,2,5,15,5,3,109,56,40,24,11,14,14,105,77,536,666
20130715,Hamburg,Clay,104252,Florian Mayer,R,190,GER,29.7,103786,Nikolay Davydenko,R,178,RUS,32.1,6-1 6-3,3,56,3,0,45,31,24,9,0,0,8,0,2,48,26,16,7,2,6,8,45,42,905,940
20130715,Hamburg,Clay,104898,Robin Haase,R,190,NED,26.2,106043,Diego Schwartzman,R,170,ARG,20.9,7-6(3) 4-6 7-5,3,170,4,8,128,69,48,27,7,12,17,1,7,125,92,53,17,6,11,17,56,133,842,431
20130715,Hamburg,Clay,105138,Roberto Bautista Agut,R,183,ESP,25.2,100644,Alexander Zverev,R,198,GER,16.2,6-3 6-2,3,67,2,0,56,42,25,9,6,9,9,1,7,39,14,7,6,2,8,8,49,798,872,20
20130715,Hamburg,Clay,105643,Federico Delbonis,L,190,ARG,22.7,104714,Julian Reister,R,188,GER,27.2,6-3 6-3,3,104,0,3,79,45,29,17,4,6,9,0,2,76,52,28,9,13,18,9,114,107,507,531
20130715,Hamburg,Clay,104098,Dmitry Tursunov,R,185,RUS,30.5,104665,Pablo Andujar,R,180,ESP,27.4,6-7(5) 7-6(4) 6-2,3,173,9,4,104,56,41,26,10,14,16,4,5,139,71,43,33,12,18,16,68,50,739,870
20130715,Hamburg,Clay,104792,Gael Monfils,R,193,FRA,26.8,104979,Andrey Golubev,R,185,KAZ,25.9,6-3 6-3,3,83,2,3,64,44,30,9,6,8,9,3,4,70,41,23,12,6,11,9,59,142,800,388
20130715,Hamburg,Clay,103656,Albert Montanes,R,175,ESP,32.6,103908,Paul Henri Mathieu,R,185,FRA,31.5,6-4 6-4,3,80,7,4,53,32,25,8,1,4,10,2,8,66,31,19,15,2,7,10,53,79,862,651
20130715,Hamburg,Clay,104198,Guillermo Garcia Lopez,R,188,ESP,30.1,104593,Daniel Gimeno Traver,R,185,ESP,27.9,6-3 6-3,3,88,0,4,57,31,19,14,4,7,9,1,3,71,39,21,11,9,15,9,85,61,621,772
20130715,Hamburg,Clay,104735,Tobias Kamke,R,180,GER,27.1,104586,Lukas Rosol,R,196,CZE,27.9,6-3 6-0,3,60,0,1,61,34,23,17,6,6,8,1,2,40,20,11,7,2,6,7,78,40,656,1011
20130715,Hamburg,Clay,104719,Marcel Granollers,R,190,ESP,27.2,105064,Thomaz Bellucci,L,188,BRA,25.5,6-3 5-7 6-3,3,144,3,2,96,63,45,12,8,11,15,2,6,94,50,36,19,6,11,15,51,70,870,735
20130715,Hamburg,Clay,105077,Albert Ramos,L,188,ESP,25.4,104547,Horacio Zeballos,L,188,ARG,28.2,7-6(7) 7-6(4),3,132,8,2,77,45,36,20,2,4,12,10,2,99,64,43,17,4,6,12,64,57,755,837
20130715,Hamburg,Clay,104122,Carlos Berlocq,R,183,ARG,30.4,104897,Matthias Bachinger,R,188,GER,26.2,6-7(5) 6-1 6-2,3,136,2,3,87,69,49,10,6,7,14,5,6,98,54,35,19,11,16,13,46,146,895,383
20130715,Hamburg,Clay,104882,Blaz Kavcic,R,188,SLO,26.3,103812,Victor Hanescu,R,198,ROU,31.9,4-6 6-4 6-1,3,122,6,4,89,49,36,23,8,10,14,7,1,80,54,40,9,4,8,13,135,52,427,867
20130715,Hamburg,Clay,103819,Roger Federer,R,185,SUI,31.9,104978,Daniel Brands,R,196,GER,25.9,3-6 6-3 6-2,3,86,9,2,70,42,35,17,1,2,13,5,4,81,52,31,16,3,6,13,5,58,5785,828
20130715,Hamburg,Clay,104225,Jan Hajek,R,180,CZE,29.9,105208,Ernests Gulbis,R,190,LAT,24.8,6-4 2-6 6-4,3,122,0,1,86,55,38,16,3,6,14,10,5,98,60,46,16,9,12,14,140,36,395,1071
20130715,Hamburg,Clay,103852,Feliciano Lopez,L,188,ESP,31.8,105526,Jan Lennard Struff,R,193,GER,23.2,7-5 6-3,3,89,12,3,69,37,28,16,4,6,11,1,5,67,39,23,11,3,7,10,31,105,1325,536
20130715,Hamburg,Clay,104252,Florian Mayer,R,190,GER,29.7,105238,Alexandr Dolgopolov,R,180,UKR,24.6,6-3 6-4,3,66,6,3,69,42,30,11,2,4,10,3,2,52,27,20,8,1,5,9,45,26,905,1500
20130715,Hamburg,Clay,105668,Jerzy Janowicz,R,203,POL,22.6,104898,Robin Haase,R,190,NED,26.2,6-4 3-6 7-6(4),3,136,8,7,102,70,52,13,4,6,15,2,1,122,73,48,27,6,8,16,17,56,2064,842
20130715,Hamburg,Clay,104269,Fernando Verdasco,L,188,ESP,29.6,105138,Roberto Bautista Agut,R,183,ESP,25.2,6-4 3-6 6-2,3,109,8,7,84,45,32,19,3,6,13,3,3,78,54,33,13,4,9,14,34,49,1155,872
20130715,Hamburg,Clay,105643,Federico Delbonis,L,190,ARG,22.7,103990,Tommy Robredo,R,180,ESP,31.2,6-1 4-6 6-4,3,122,4,3,78,47,33,23,3,4,14,1,2,91,48,37,18,6,9,13,114,29,507,1335
20130715,Hamburg,Clay,104098,Dmitry Tursunov,R,185,RUS,30.5,104871,Jeremy Chardy,R,188,FRA,26.4,6-4 7-6(1),3,94,4,3,71,45,33,13,3,5,11,2,5,70,45,31,8,4,7,11,68,27,739,1486
20130715,Hamburg,Clay,104338,Juan Monaco,R,185,ARG,29.2,104792,Gael Monfils,R,193,FRA,26.8,6-4 6-4,3,73,0,2,60,45,29,6,4,7,10,0,4,62,43,26,5,2,7,10,20,59,1680,800
20130715,Hamburg,Clay,105332,Benoit Paire,R,196,FRA,24.1,103656,Albert Montanes,R,175,ESP,32.6,6-1 6-4,3,54,12,1,44,26,23,11,1,2,9,1,6,63,39,24,7,10,14,8,28,53,1405,862
20130715,Hamburg,Clay,104198,Guillermo Garcia Lopez,R,188,ESP,30.1,104022,Mikhail Youzhny,R,183,RUS,31,6-3 6-7(3) 6-2,3,134,5,2,91,40,27,29,4,7,14,2,1,101,57,38,15,8,15,15,85,32,621,1235
20130715,Hamburg,Clay,104597,Nicolas Almagro,R,183,ESP,27.8,104735,Tobias Kamke,R,180,GER,27.1,6-3 6-3,3,67,6,1,42,24,22,12,0,1,9,0,3,63,36,23,9,4,8,9,15,78,2135,656
20130715,Hamburg,Clay,104719,Marcel Granollers,R,190,ESP,27.2,104312,Andreas Seppi,R,190,ITA,29.3,6-2 1-6 6-1,3,98,6,4,69,41,28,12,4,8,11,2,5,73,39,23,13,4,10,11,51,24,870,1550
20130715,Hamburg,Clay,104926,Fabio Fognini,R,178,ITA,26.1,105077,Albert Ramos,L,188,ESP,25.4,6-1 6-3,3,89,2,4,58,40,26,11,5,6,8,1,5,77,44,24,12,9,14,8,25,64,1515,755
20130715,Hamburg,Clay,104122,Carlos Berlocq,R,183,ARG,30.4,105373,Martin Klizan,L,190,SVK,24,4-6 6-1 7-6(6),3,151,3,5,100,68,46,16,3,6,15,3,3,99,59,36,22,11,15,14,46,38,895,1055
20130715,Hamburg,Clay,103163,Tommy Haas,R,188,GER,35.2,104882,Blaz Kavcic,R,188,SLO,26.3,6-1 4-6 6-4,3,106,5,3,77,49,32,19,5,7,13,11,3,80,61,38,8,4,9,14,11,135,2605,427
20130715,Hamburg,Clay,103819,Roger Federer,R,185,SUI,31.9,104225,Jan Hajek,R,180,CZE,29.9,6-4 6-3,3,72,7,1,58,30,21,20,3,4,10,2,0,68,43,24,13,10,13,9,5,140,5785,395
20130715,Hamburg,Clay,104252,Florian Mayer,R,190,GER,29.7,103852,Feliciano Lopez,L,188,ESP,31.8,7-6(1) 6-2,3,88,4,2,71,36,26,23,2,3,10,2,1,64,41,24,12,4,7,10,45,31,905,1325
20130715,Hamburg,Clay,104269,Fernando Verdasco,L,188,ESP,29.6,105668,Jerzy Janowicz,R,203,POL,22.6,7-5 4-0 RET,3,64,5,1,39,24,18,11,0,1,8,5,4,52,32,18,8,2,6,8,34,17,1155,2064
20130715,Hamburg,Clay,105643,Federico Delbonis,L,190,ARG,22.7,104098,Dmitry Tursunov,R,185,RUS,30.5,6-4 6-3,3,68,4,1,40,18,16,17,0,1,9,3,2,56,33,20,10,0,4,10,114,68,507,739
20130715,Hamburg,Clay,104338,Juan Monaco,R,185,ARG,29.2,105332,Benoit Paire,R,196,FRA,24.1,6-3 2-6 6-2,3,96,0,0,75,60,37,9,7,11,13,9,3,80,37,28,13,5,10,12,20,28,1680,1405
20130715,Hamburg,Clay,104597,Nicolas Almagro,R,183,ESP,27.8,104198,Guillermo Garcia Lopez,R,188,ESP,30.1,6-2 6-3,3,72,5,2,46,25,20,14,3,3,8,0,3,57,30,21,10,4,8,9,15,85,2135,621
20130715,Hamburg,Clay,104926,Fabio Fognini,R,178,ITA,26.1,104719,Marcel Granollers,R,190,ESP,27.2,6-2 6-4,3,91,1,4,65,39,26,13,5,7,9,2,0,65,38,20,11,8,13,9,25,51,1515,870
20130715,Hamburg,Clay,103163,Tommy Haas,R,188,GER,35.2,104122,Carlos Berlocq,R,183,ARG,30.4,6-2 6-4,3,76,7,1,51,31,26,9,3,4,9,1,2,57,43,27,5,3,7,9,11,46,2605,895
20130715,Hamburg,Clay,103819,Roger Federer,R,185,SUI,31.9,104252,Florian Mayer,R,190,GER,29.7,7-6(4) 3-6 7-5,3,120,2,3,107,63,46,20,4,9,17,6,1,98,56,34,25,6,10,16,5,45,5785,905
20130715,Hamburg,Clay,105643,Federico Delbonis,L,190,ARG,22.7,104269,Fernando Verdasco,L,188,ESP,29.6,6-7(5) 7-6(8) 6-4,3,194,3,2,143,82,57,30,14,17,17,4,5,119,83,56,20,7,11,17,114,34,507,1155
20130715,Hamburg,Clay,104597,Nicolas Almagro,R,183,ESP,27.8,104338,Juan Monaco,R,185,ARG,29.2,4-6 6-0 6-3,3,114,5,3,99,51,35,23,13,16,13,3,2,78,64,38,4,1,7,12,15,20,2135,1680
20130715,Hamburg,Clay,104926,Fabio Fognini,R,178,ITA,26.1,103163,Tommy Haas,R,188,GER,35.2,6-2 6-4,3,82,2,2,62,41,26,15,5,6,9,3,1,58,36,16,13,4,8,9,25,11,1515,2605
20130715,Hamburg,Clay,105643,Federico Delbonis,L,190,ARG,22.7,103819,Roger Federer,R,185,SUI,31.9,7-6(7) 7-6(4),3,113,3,2,80,45,37,24,1,2,12,5,2,97,56,44,22,6,7,12,114,5,507,5785
20130715,Hamburg,Clay,104926,Fabio Fognini,R,178,ITA,26.1,104597,Nicolas Almagro,R,183,ESP,27.8,6-4 7-6(1),3,109,2,2,79,38,26,24,10,11,11,4,7,85,51,32,16,12,14,11,25,15,1515,2135
20130715,Hamburg,Clay,104926,Fabio Fognini,R,178,ITA,26.1,105643,Federico Delbonis,L,190,ARG,22.7,4-6 7-6(8) 6-2,3,147,2,3,89,49,34,23,2,6,15,6,2,112,67,43,21,9,14,15,25,114,1515,507
20130722,Atlanta,Hard,106328,Christian Harrison,R,178,USA,19.1,104268,Alejandro Falla,L,185,COL,29.6,6-1 6-7(7) 6-2,3,131,2,1,103,59,43,28,4,4,14,4,4,85,48,30,17,3,7,13,373,83,104,611
20130722,Atlanta,Hard,103484,James Blake,R,185,USA,33.5,105065,Tim Smyczek,R,175,USA,25.5,7-6(3) 4-6 7-6(4),3,134,10,4,129,75,56,28,5,7,17,13,3,111,69,52,26,4,5,17,91,124,598,463
20130722,Atlanta,Hard,105539,Evgeny Donskoy,R,185,RUS,23.2,104330,Rajeev Ram,R,193,USA,29.3,6-3 6-4,3,76,5,1,56,30,22,20,2,2,10,6,2,61,32,21,16,2,4,9,72,106,706,545
20130722,Atlanta,Hard,105575,Ricardas Berankis,R,175,LTU,23,104999,Mischa Zverev,L,190,GER,25.9,7-6(4) 2-6 7-6(8),3,134,11,9,119,64,44,23,7,13,16,7,4,107,69,50,16,6,10,16,80,144,641,393
20130722,Atlanta,Hard,105733,Rhyne Williams,R,185,USA,22.3,106045,Denis Kudla,R,180,USA,20.9,7-5 6-4,3,80,16,3,59,38,32,11,3,4,11,3,1,60,34,25,11,2,5,11,121,93,468,592
20130722,Atlanta,Hard,103720,Lleyton Hewitt,R,180,AUS,32.4,104273,Edouard Roger Vasselin,R,188,FRA,29.6,6-4 6-4,3,88,7,3,65,28,23,23,2,2,10,4,3,63,29,23,17,4,6,10,64,71,755,708
20130722,Atlanta,Hard,103188,Michael Russell,R,173,USA,35.2,103888,Mardy Fish,R,188,USA,31.6,4-6 6-2 7-5,3,137,2,0,100,71,50,12,7,10,15,12,3,91,51,35,18,8,13,15,85,63,610,765
20130722,Atlanta,Hard,105053,Santiago Giraldo,R,188,COL,25.6,106058,Jack Sock,R,185,USA,20.8,7-5 6-4,3,79,12,2,56,38,33,11,0,0,11,8,6,65,34,25,17,3,5,11,88,95,603,583
20130722,Atlanta,Hard,105992,Ryan Harrison,R,183,USA,21.2,104594,Marinko Matosevic,R,194,AUS,27.9,6-2 2-6 6-3,3,103,7,7,81,38,33,17,2,4,12,4,6,83,43,27,22,4,8,13,132,73,431,701
20130722,Atlanta,Hard,104229,Yen Hsun Lu,R,180,TPE,29.9,110536,Kevin King,U,190,USA,22.3,6-3 7-5,3,88,2,1,56,40,30,12,3,4,11,7,4,75,49,31,13,7,10,10,60,790,790,20
20130722,Atlanta,Hard,104797,Denis Istomin,R,188,UZB,26.8,105041,Lukas Lacko,R,185,SVK,25.7,6-1 6-3,3,51,7,2,48,30,27,8,3,3,8,3,6,43,22,13,10,0,4,8,66,84,745,610
20130722,Atlanta,Hard,105051,Matthew Ebden,R,188,AUS,25.6,103333,Ivo Karlovic,R,208,CRO,34.3,6-2 RET,3,27,6,3,19,8,8,8,0,0,4,4,5,22,12,9,2,5,7,4,117,87,483,605
20130722,Atlanta,Hard,104545,John Isner,R,206,USA,28.2,106328,Christian Harrison,R,178,USA,19.1,7-6(9) 4-6 7-5,3,144,29,3,106,74,63,16,1,2,17,9,3,113,67,50,33,6,7,17,22,373,1610,104
20130722,Atlanta,Hard,103484,James Blake,R,185,USA,33.5,105539,Evgeny Donskoy,R,185,RUS,23.2,6-3 6-2,3,64,5,1,62,33,26,17,4,4,9,7,2,60,32,21,11,4,7,8,91,72,598,706
20130722,Atlanta,Hard,104471,Ivan Dodig,R,183,CRO,28.5,105575,Ricardas Berankis,R,175,LTU,23,6-1 6-7(3) 6-3,3,111,16,6,102,62,50,22,5,5,15,9,7,93,55,40,18,9,12,13,36,80,1058,641
20130722,Atlanta,Hard,103720,Lleyton Hewitt,R,180,AUS,32.4,105733,Rhyne Williams,R,185,USA,22.3,7-6(6) 6-4,3,107,10,4,73,46,36,16,3,4,11,18,3,71,36,32,14,1,3,11,64,121,755,468
20130722,Atlanta,Hard,105053,Santiago Giraldo,R,188,COL,25.6,103188,Michael Russell,R,173,USA,35.2,5-7 6-3 3-0 RET,3,100,9,3,62,35,29,16,2,4,12,5,6,92,33,22,29,2,6,12,88,85,603,610
20130722,Atlanta,Hard,105992,Ryan Harrison,R,183,USA,21.2,104997,Igor Sijsling,R,190,NED,25.9,6-4 6-3,3,62,7,3,52,39,27,6,2,5,10,2,1,56,29,12,14,1,6,9,132,59,431,807
20130722,Atlanta,Hard,104797,Denis Istomin,R,188,UZB,26.8,104229,Yen Hsun Lu,R,180,TPE,29.9,7-5 6-2,3,85,5,5,71,41,32,14,3,4,10,0,6,66,45,27,9,4,8,10,66,60,745,790
20130722,Atlanta,Hard,104731,Kevin Anderson,R,203,RSA,27.1,105051,Matthew Ebden,R,188,AUS,25.6,6-7(7) 6-2 6-2,3,113,16,1,76,47,43,18,0,0,14,5,9,96,56,41,19,5,9,14,21,117,1635,483
20130722,Atlanta,Hard,104545,John Isner,R,206,USA,28.2,103484,James Blake,R,185,USA,33.5,7-6(1) 7-6(5),3,88,21,2,75,49,40,17,2,3,12,7,3,74,45,35,17,0,1,12,22,91,1610,598
20130722,Atlanta,Hard,103720,Lleyton Hewitt,R,180,AUS,32.4,104471,Ivan Dodig,R,183,CRO,28.5,1-6 6-3 6-0,3,79,4,3,61,35,23,17,1,3,11,17,2,61,31,22,13,1,5,11,64,36,755,1058
20130722,Atlanta,Hard,105992,Ryan Harrison,R,183,USA,21.2,105053,Santiago Giraldo,R,188,COL,25.6,6-3 3-6 7-6(2),3,116,6,2,83,55,42,17,0,2,15,7,1,93,58,43,18,6,8,15,132,88,431,603
20130722,Atlanta,Hard,104731,Kevin Anderson,R,203,RSA,27.1,104797,Denis Istomin,R,188,UZB,26.8,6-3 3-6 6-3,3,111,12,4,86,46,38,22,8,9,14,12,6,74,46,40,11,5,7,13,21,66,1635,745
20130722,Atlanta,Hard,104545,John Isner,R,206,USA,28.2,103720,Lleyton Hewitt,R,180,AUS,32.4,6-4 4-6 7-6(5),3,143,21,3,95,62,47,20,5,7,16,12,3,108,64,49,24,4,6,16,22,64,1610,755
20130722,Atlanta,Hard,104731,Kevin Anderson,R,203,RSA,27.1,105992,Ryan Harrison,R,183,USA,21.2,6-3 7-6(3),3,91,14,1,65,35,32,19,5,5,11,8,2,62,39,30,13,2,3,10,21,132,1635,431
20130722,Atlanta,Hard,104545,John Isner,R,206,USA,28.2,104731,Kevin Anderson,R,203,RSA,27.1,6-7(3) 7-6(2) 7-6(2),3,174,24,0,136,90,73,24,11,11,18,21,6,112,71,60,24,1,1,18,22,21,1610,1635
20130722,Gstaad,Clay,104978,Daniel Brands,R,196,GER,26,103843,Marco Chiudinelli,R,185,SUI,31.8,6-3 3-6 6-2,3,85,16,2,63,44,36,13,1,2,13,4,3,77,47,34,15,5,8,13,55,158,838,349
20130722,Gstaad,Clay,103812,Victor Hanescu,R,198,ROU,32,104460,Dustin Brown,R,196,GER,28.6,7-6(6) 6-2,3,65,2,1,59,40,32,15,0,0,10,6,1,60,33,25,16,3,5,10,54,180,839,264
20130722,Gstaad,Clay,105138,Roberto Bautista Agut,R,183,ESP,25.2,105967,Henri Laaksonen,R,185,SUI,21.3,6-2 6-3,3,55,0,0,46,33,25,10,2,3,9,0,2,46,29,14,10,3,7,8,48,187,875,257
20130722,Gstaad,Clay,104198,Guillermo Garcia Lopez,R,188,ESP,30.1,104494,Adrian Ungur,R,178,ROU,28.4,6-4 6-7(2) 6-1,3,120,8,6,77,35,29,26,1,2,14,6,7,110,72,49,14,8,13,15,78,94,666,587
20130722,Gstaad,Clay,104665,Pablo Andujar,R,180,ESP,27.4,104003,Victor Crivoi,R,185,ROU,31.1,6-1 6-2,3,64,4,2,49,29,20,15,3,3,8,1,3,52,35,20,5,4,8,7,50,206,870,230
20130722,Gstaad,Clay,104022,Mikhail Youzhny,R,183,RUS,31,103908,Paul Henri Mathieu,R,185,FRA,31.5,6-3 4-6 6-2,3,120,13,6,82,50,38,20,2,3,14,3,5,101,56,41,18,4,7,13,33,101,1235,561
20130722,Gstaad,Clay,104719,Marcel Granollers,R,190,ESP,27.2,104586,Lukas Rosol,R,196,CZE,27.9,6-2 6-4,3,63,7,1,52,32,23,17,1,1,9,4,1,52,31,23,6,2,5,9,51,40,870,982
20130722,Gstaad,Clay,105643,Federico Delbonis,L,190,ARG,22.7,105064,Thomaz Bellucci,L,188,BRA,25.5,7-5 7-6(2),3,104,5,3,75,49,44,12,4,4,12,7,3,90,48,33,25,8,9,12,65,113,752,495
20130722,Gstaad,Clay,104898,Robin Haase,R,190,NED,26.2,105154,Joao Souza,R,193,BRA,25.1,6-4 7-6(7),3,89,3,3,79,49,39,18,5,5,11,8,1,69,50,38,11,0,1,11,57,122,817,466
20130722,Gstaad,Clay,103852,Feliciano Lopez,L,188,ESP,31.8,103401,Jan Hernych,R,190,CZE,34,7-6(2) 6-3,3,72,7,1,59,44,39,10,2,2,11,10,4,71,45,32,14,1,2,10,29,183,1325,262
20130722,Gstaad,Clay,105723,Andrey Kuznetsov,R,185,RUS,22.4,104660,Sergiy Stakhovsky,R,193,UKR,27.5,7-5 3-6 6-2,3,112,2,6,94,49,31,22,9,14,14,5,4,93,48,26,23,5,12,15,82,99,634,568
20130722,Gstaad,Clay,104593,Daniel Gimeno Traver,R,185,ESP,27.9,104932,Kenny De Schepper,L,203,FRA,26.1,6-4 6-4,3,67,2,1,52,34,25,13,1,2,10,2,6,59,33,27,10,4,7,10,62,69,772,716
20130722,Gstaad,Clay,104978,Daniel Brands,R,196,GER,26,103819,Roger Federer,R,185,SUI,31.9,6-3 6-4,3,66,11,2,67,52,39,7,5,5,10,8,1,57,30,22,14,4,6,9,55,5,838,5875
20130722,Gstaad,Clay,103812,Victor Hanescu,R,198,ROU,32,105138,Roberto Bautista Agut,R,183,ESP,25.2,7-6(2) 3-2 RET,3,64,5,1,48,34,29,9,0,0,8,2,1,52,39,29,6,3,4,9,54,48,839,875
